country,year,total_exports_usd,exports_oil_crude_usd,exports_oil_refined_usd,exports_nat_gas_lng_usd,exports_energy_total_usd,exports_copper_ore_usd,exports_copper_metal_usd,exports_aluminum_usd,exports_nickel_usd,exports_steel_primary_usd,exports_steel_articles_usd,exports_iron_ore_usd,exports_gold_usd,exports_precious_total_usd,exports_wheat_usd,exports_corn_usd,exports_cereals_total_usd,exports_soybeans_usd,exports_oilseeds_total_usd,exports_live_cattle_usd,exports_meat_beef_fresh_usd,exports_meat_beef_frozen_usd,exports_livestock_total_usd,gdp_usd,share_oil_crude,share_oil_refined,share_nat_gas_lng,share_energy_total,share_copper_ore,share_copper_metal,share_aluminum,share_nickel,share_steel_primary,share_steel_articles,share_iron_ore,share_gold,share_precious_total,share_wheat,share_corn,share_cereals_total,share_soybeans,share_oilseeds_total,share_live_cattle,share_meat_beef_fresh,share_meat_beef_frozen,share_livestock_total,expgdp_oil_crude,expgdp_oil_refined,expgdp_nat_gas_lng,expgdp_energy_total,expgdp_copper_ore,expgdp_copper_metal,expgdp_aluminum,expgdp_nickel,expgdp_steel_primary,expgdp_steel_articles,expgdp_iron_ore,expgdp_gold,expgdp_precious_total,expgdp_wheat,expgdp_corn,expgdp_cereals_total,expgdp_soybeans,expgdp_oilseeds_total,expgdp_live_cattle,expgdp_meat_beef_fresh,expgdp_meat_beef_frozen,expgdp_livestock_total
KAZ,2011,88107933672,55174350585,2433350423,3820806189,124884794022,1761419360,3294368125,557193649,5172676,6122328190,191309634,2745485986,975102053,2624718432,609419254,4353367,1375229393,2171708,94029760,0,0,0,0,1.92626e+11,0.626213194266908,0.027617835552229,0.0433650640727059,1.41740691010766,0.0199916090026268,0.0373901417012453,0.00632398951806393,5.8708402120249e-05,0.0694866845112,0.00217130996071466,0.0311604854588991,0.0110671311011562,0.029789808052599,0.00691673528820559,4.94094778820521e-05,0.0156084626626199,2.4648268430453e-05,0.00106721104537584,0,0,0,0,0.286432519935004,0.012632512864307,0.0198353606937797,0.648327816712178,0.00914424511748154,0.0171024063470144,0.0028926191116464,2.68534673408574e-05,0.0317834985412146,0.000993166208092366,0.0142529356680822,0.00506215180193743,0.0136259821207937,0.0031637434925711,2.26001007132993e-05,0.00713937574886049,1.12742205102115e-05,0.000488146771463873,0,0,0,0
KAZ,2012,92281520630,56442431850,3226796360,3619971000,127774849630,1636227080,3770430830,492679420,235700,5890384760,210072130,2416239150,862746400,2756120490,1599127740,2535700,3296588490,9065800,262097290,0,0,0,0,2.07999e+11,0.611633092570118,0.03496687460253,0.0392274745288839,1.38462011416467,0.0177308205242998,0.0408579182945785,0.00533887409566411,2.55414083329892e-06,0.0638305992335922,0.00227642683568553,0.0261833477981777,0.00934907004251865,0.0298664399024219,0.0173287970233136,2.7477874039016e-05,0.0357231704407817,9.82406871723436e-05,0.00284019257821803,0,0,0,0,0.271359150043991,0.0155135186226857,0.0174037904028385,0.614305115072669,0.00786651416593349,0.0181271584478772,0.00236866244549253,1.13317852489675e-06,0.0283192936504502,0.00100996701907221,0.0116165902239915,0.00414783917230371,0.0132506429838605,0.00768815109688027,1.21909239948269e-05,0.0158490593224006,4.35857864701273e-05,0.00126008918312107,0,0,0,0
KAZ,2013,84698536273,57249535115,3151828341,3384449019,128407123608,1174528596,2921916927,489978042,672069,3252494243,206188654,1566267557,446276821,1565542196,1253937328,1381233,2593617040,9450339,196846767,0,0,0,0,2.36635e+11,0.675921186293864,0.0372123118024264,0.0399587663249723,1.51604891015021,0.0138671652153972,0.0344978444206177,0.00578496469432134,7.93483606179202e-06,0.0384008317749031,0.00243438273048088,0.0184922623922521,0.00526900275539075,0.0184836983599569,0.014804710720836,1.63076371892427e-05,0.0306217457128216,0.000111576178477745,0.00232408699916046,0,0,0,0,0.241931815306273,0.0133193667082215,0.0143024025144209,0.542637917501638,0.0049634610095717,0.0123477800283136,0.00207060680795318,2.84010818348934e-06,0.0137447725104063,0.000871336252033723,0.00661891756080039,0.00188592905107021,0.0066158522450187,0.00529903576394025,5.83697677858305e-06,0.0109604117734063,3.99363534557441e-05,0.000831858207788366,0,0,0,0
KAZ,2014,79458749145,53626939227,2977248961,3296626189,120601385233,1650348186,1830343483,380849632,605440,3383106874,189544536,1108458804,257729482,1012383132,960072269,6874773,2104660099,10801311,284457052,0,0,0,0,2.21416e+11,0.674902887398077,0.037469114389996,0.0414885235983789,1.51778610323856,0.0207698737238912,0.0230351409088998,0.00479304841943847,7.61955110689152e-06,0.0425768956899428,0.00238544575694377,0.0139501164557377,0.00324356329256686,0.0127409900469558,0.0120826501717012,8.65200254720169e-05,0.0264874557131439,0.000135936081504244,0.00357993367704429,0,0,0,0,0.242199927859775,0.0134464038777685,0.0148888345422192,0.544682341081945,0.00745360852874228,0.00826653666853344,0.00172006373523142,2.73440040466814e-06,0.0152794146493478,0.000856056183834953,0.00500622721031904,0.00116400568161289,0.00457231244354518,0.00433605642320338,3.10491247245005e-05,0.00950545624074141,4.87828838024352e-05,0.00128471768977852,0,0,0,0
KAZ,2015,45954426051,26773012920,1383877585,2384783984,61661236794,621806760,2008899405,419772094,326275,2500772198,135329496,404728994,211832541,959553787,688738703,6209299,1531194643,7054988,237698732,0,0,0,0,1.84388e+11,0.582599223201862,0.0301141305402048,0.0518945439848031,1.34179103282823,0.0135309438814429,0.0437150363442802,0.00913453023075816,7.09996899184208e-06,0.0544185275042856,0.002944863153112,0.00880718200137749,0.00460962216707721,0.0208805520916547,0.0149874291158732,0.000135118628031802,0.0333198513087877,0.000153521403839761,0.00517248831997604,0,0,0,0,0.145199323817168,0.00750524754864742,0.0129335096860967,0.334410247922858,0.00337227346681997,0.0108949573996139,0.00227656948391435,1.76950235373235e-06,0.0135625539514502,0.000733938737878821,0.00219498554135844,0.00114884125322689,0.00520399259713213,0.00373526858038484,3.36751795127666e-05,0.00830419898800356,3.82616439247673e-05,0.00128912256762913,0,0,0,0
KAZ,2016,36775323403,19378014069,812642191,1738779928,44264397003,889527264,1918988166,382485269,633908,2750894853,171069240,386711364,14165691,663477603,685068572,3353149,1507895790,8158001,211198909,0,0,0,0,1.37278e+11,0.526929807160288,0.0220974859172471,0.0472811594053353,1.20364399023583,0.0241881561244798,0.0521814083039024,0.0104005956605346,1.7237319521391e-05,0.0748027372282902,0.00465173992150521,0.0105155122570167,0.000385195552049025,0.0180413805129413,0.018628485315893,9.11793205257431e-05,0.0410029239845377,0.000221833562429923,0.00574295178007248,0,0,0,0,0.141158918901791,0.00591968262212445,0.0126661222337155,0.322443486960766,0.00647975104532409,0.0139788470548813,0.00278620950917117,4.61769547924649e-06,0.0200388616748496,0.00124615189615233,0.00281699444921983,0.000103189811914509,0.0048330949095995,0.00499037407304885,2.44259750287737e-05,0.0109842494063142,5.94268637363598e-05,0.00153847600489518,0,0,0,0
KAZ,2017,48502738958.11,26584238979.4,1169249275.08,2288540500.37,60757316684.17,2186967090.78,2543531837.7,537514979.83,403582.49,4193678689.24,210952896.36,511543255.29,2917.76,594839610.05,659526138.2,6434387.09,1496102237.29,7209279.71,288180179.37,0,0,0,0,1.66806e+11,0.548097685830893,0.0241068710797928,0.0471837374451477,1.25265743727677,0.0450895586055213,0.0524409938972055,0.0110821572425885,8.3208185490011e-06,0.086462718999476,0.00434929863532433,0.0105466880072855,6.01566027543302e-08,0.0122640416361587,0.0135977091679216,0.000132660283279201,0.0308457268481709,0.000148636548468456,0.005941523830621,0,0,0,0,0.159372198718272,0.00700963559512248,0.0137197732717648,0.364239395969989,0.0131108418808676,0.0152484433275781,0.00322239595596082,2.41947226118965e-06,0.025141054214117,0.00126466012229776,0.00306669577407288,1.74919367408846e-08,0.00356605643711857,0.00395385140942172,3.8574074613623e-05,0.00896911524339652,4.3219546718943e-05,0.00172763677187871,0,0,0,0
KAZ,2018,61108294589.22,37802957342.34,1254469435.98,3019859512.98,84873701459.89,2370063750.64,2549144288.3,633159347.74,154465.22,4167051523.45,268392545.1,483065162.43,9645043.32,535103060.97,971803397.81,9445649.44,2308074338.2,15058806.94,356725498.6,0,0,0,0,1.7934e+11,0.618622358821461,0.0205286278141576,0.0494181605505438,1.3889064001937,0.0387846489019528,0.0417151927645137,0.0103612668623172,2.52772919025708e-06,0.0681912586738283,0.00439208043530226,0.00790506699094196,0.000157835255996515,0.00875663548732706,0.0159029703633954,0.000154572296666029,0.0377702299453005,0.000246428198352249,0.00583759538697598,0,0,0,0,0.21078932386718,0.00699492269421211,0.0168387393385748,0.47325583506128,0.0132154775880451,0.0142140308258057,0.00353049708787777,8.61298204527713e-07,0.0232354830124345,0.00149655707092673,0.00269357177668116,5.37807701572432e-05,0.00298373514536634,0.00541877661319282,5.2668949704472e-05,0.0128698245689751,8.39679209323074e-05,0.00198910169844987,0,0,0,0
KAZ,2019,58065248748.74,33585170294.79,1033017263.18,3175945335.8,76257011086.76,2307151153.6,2737380657.18,565127127.95,243619.32,3485132009.14,265937801.01,664623847.97,5336122.54,546051660.99,1002575815.62,16880036.08,2443227274.03,15152049.79,439625791.76,0,0,0,0,1.81667e+11,0.578403968268866,0.017790628395481,0.0546961462189365,1.3132986206042,0.0397337685331119,0.0471431831632238,0.00973262218156369,4.19561312919178e-06,0.0600209606303568,0.00457998211909444,0.0114461551839029,9.18987286714378e-05,0.00940410439560632,0.0172663656356377,0.000290708064526569,0.0420772721495147,0.00026094867612754,0.00757123755143716,0,0,0,0,0.184872157820573,0.00568632312516858,0.0174822358259893,0.419762593573737,0.0126998913044196,0.0150681227585637,0.00311078582213611,1.34102131922694e-06,0.0191841776940226,0.00146387511771538,0.00365847318428774,2.93730977007382e-05,0.003005783444379,0.0055187558313838,9.29174593074141e-05,0.0134489327947839,8.34056256227053e-05,0.00241995404646964,0,0,0,0
KAZ,2020,41874386710.092,23703849619.59,649822626.9,2471463535.98,54206369352.58,2927595456.68,54559346.79,31502777.12,118.15,2508812938.65,153118596.167,1058171561.49,6513615.48,705574128.1,1146465524.75,15535559.34,2544541795.94,21544163.05,366774094.89,0,0,0,0,1.71082e+11,0.566070370981152,0.015518379562163,0.0590208891437773,1.29449942103906,0.0699137512615661,0.00130292885643268,0.000752316143472201,2.82153386073413e-09,0.0599128282407861,0.00365661704437805,0.0252701387322044,0.000155551304550335,0.016849778194601,0.0273786821688231,0.000371003865622128,0.0607660671798388,0.000514495010975473,0.00875891263624417,0,0,0,0,0.138552563212904,0.00379831090880397,0.0144460757764113,0.31684437493471,0.0171122353998667,0.00031890758110146,0.000184138466466373,6.90604505441835e-10,0.0146643886478414,0.000895001205077098,0.00618517179767597,3.8073061339007e-05,0.00412418681158743,0.00670126328164272,9.08076790077273e-05,0.0148732291879917,0.000125928870658515,0.00214384970300791,0,0,0,0
KAZ,2021,53068759291.092,31089837286.13,913460687.195,2106162514.3,68928335122.48,3213594591.52,109884783.71,77802523.3,1154.33,4061182650.03,155742115.855,1581773133.26,35557609.67,894475148.48,1425172306.14,22305496.11,3169742445.58,15803955.37,397956877.34,0,0,0,0,1.97112e+11,0.585840665985735,0.0172127763941964,0.0396874270745112,1.29884956880931,0.0605552990958925,0.00207061150812405,0.00146607013880311,2.17515919991324e-08,0.076526806058413,0.00293472313910196,0.0298061072915551,0.000670029036762663,0.0168550228124543,0.0268552030455935,0.000420313125989063,0.0597289721471228,0.000297801485866899,0.00749889167668557,0,0,0,0,0.157726760857431,0.00463422159581862,0.0106851054948456,0.349691216782743,0.0163033939664759,0.000557473840811315,0.000394712261556881,5.85621372620642e-09,0.0206034267321624,0.000790119910786761,0.0080247429545639,0.000180392922145785,0.00453790306262429,0.00723026658011689,0.000113161533087788,0.0160809207231422,8.01775405353302e-05,0.00201893784924307,0,0,0,0
KAZ,2022,76139804973.234,46920647039.01,1501572236.31,2191101200.26,102402256437.82,4624697930.34,48166316.4,48864042.4,2048452.04,4557811157.58,198761553.665,680682102.22,83941078.21,872553772.317,1913243426.36,23792941.79,4154377170.26,29858222.04,668196241.46,0,0,0,0,2.25496e+11,0.616243331008063,0.0197212514116349,0.0287773419045433,1.34492407058067,0.0607395557680474,0.000632603621941667,0.00064176737013153,2.69038256759406e-05,0.0598610826384733,0.00261048151797699,0.00893989815785955,0.00110245985315445,0.0114598897728164,0.025128031612802,0.000312490185631078,0.0545624876727806,0.000392149967425006,0.00877591217491161,0,0,0,0,0.208077513743082,0.00665897504306063,0.00971680739463228,0.454120057286249,0.0205090020680633,0.000213601644375067,0.000216695827863909,9.0842056621847e-06,0.0202123814062334,0.000881441593930713,0.00301859945285061,0.000372250852387625,0.0038694866974004,0.00848460028718913,0.000105513808626317,0.0184232854252847,0.00013241131567744,0.00296322879989002,0,0,0,0
KAZ,2023,78735590866.92,42314945072.75,1088232643.72,2057653171.05,91860111935.05,6136645517.44,3224020475.75,578045573.56,12790134.56,4346880992.93,334037145,791975857.18,430770717.82,1545249488.26,1852685642.71,22006694.54,4076592075.94,23046013.54,498653141.81,0,0,0,0,2.6184e+11,0.537430971265223,0.0138213561584792,0.0261337109227754,1.16669108497977,0.0779399182742179,0.0409474348290506,0.00734160456783795,0.000162444130020159,0.0552085904870792,0.00424251779051985,0.0100586767491033,0.00547110541848977,0.0196258067189945,0.023530472335458,0.000279501230608608,0.051775722148708,0.000292701347462454,0.00633326220479923,0,0,0,0,0.161606114698862,0.00415609778383746,0.00785843710300183,0.350825358749809,0.0234366235771464,0.0123129410164604,0.00220762898548732,4.88471377940727e-05,0.0166012870185228,0.00127573000687443,0.00302465573319584,0.0016451677276963,0.00590150278131683,0.00707564024866331,8.40463433394439e-05,0.0155690195384204,8.8015633745799e-05,0.00190441927058509,0,0,0,0
KAZ,2024,81612893051.23,42878761294.66,856289738.43,1750286048.28,91776099578.59,6319179843.44,4205025037.19,661594550.87,8206142.84,4409259143.64,383681211.5,780720258.62,418170272.05,1486638769.5,1121911091.25,38604568.12,2655712497.5,15818757.06,430405874.04,0,0,0,0,2.9148e+11,0.52539200231199,0.0104920890121183,0.0214461953601046,1.12452942356768,0.0774286954816481,0.0515240286182531,0.00810649550745253,0.000100549588835784,0.0540265021713202,0.00470123282186745,0.00956613874881174,0.00512382610658718,0.0182157342292327,0.0137467384049939,0.000473020458860185,0.0325403548166459,0.000193826691697723,0.00527374852120272,0,0,0,0,0.147107044375806,0.00293773067939481,0.00600482382420749,0.314862424792747,0.0216796344292576,0.0144264616343831,0.00226977683158364,2.81533650336215e-05,0.015127141291478,0.00131632088479484,0.00267846939282284,0.00143464481971319,0.00510031140901606,0.0038490156828942,0.000132443282969672,0.00911113111534239,5.42704715932483e-05,0.00147662232070811,0,0,0,0
LKA,2000,5337517843,0,299159,0,26411297,0,2669146,3576959,1640,5756280,11135754,0,139247,184090553,136,446,1173812,8,10871480,0,0,0,0,2.0007e+10,0,5.60483372233291e-05,0,0.00494823582363058,0,0.000500072520319629,0.000670154012635495,3.07258926010114e-07,0.00107845634793506,0.00208631695997124,0,2.6088343701299e-05,0.0344899180508463,2.54800084983997e-08,8.35594396344578e-08,0.000219917203937673,1.49882402931763e-09,0.00203680443228075,0,0,0,0,0,1.49527165492078e-05,0,0.00132010281401509,0,0.000133410606287799,0.000178785375118708,8.19713100414855e-08,0.000287713300344879,0.000556592892487629,0,6.95991403008947e-06,0.00920130719248263,6.79762083270855e-09,2.22921977307942e-08,5.8670065477083e-05,3.99860048982856e-10,0.000543383815664517,0,0,0,0
LKA,2001,4723871679,0,519537,425,20407204,0,4080749,1331955,2021,5008660,8953177,0,580165,174046419,2645,593,1023366,554,9352568,0,0,0,0,1.9236e+10,0,0.000109981183932156,8.99685742712572e-08,0.00432001658527694,0,0.00086385686938555,0.000281962570219935,4.27827032005202e-07,0.00106028705696347,0.0018953048703252,0,0.000122815571510786,0.036844019233995,5.59922068111707e-07,1.25532622453778e-07,0.000216637129359246,1.17276682697121e-07,0.00197985225584702,0,0,0,0,0,2.70085776668746e-05,2.20939904346018e-08,0.00106088604699522,0,0.000212141245581202,6.92428259513412e-05,1.05063422749012e-07,0.000260379496776877,0.000465438604699522,0,3.01603763776253e-05,0.0090479527448534,1.37502599292992e-07,3.08276148887503e-08,5.32005614472863e-05,2.88001663547515e-08,0.000486201289249324,0,0,0,0
LKA,2002,4722972860,0,446713,365,14723702,0,72661472,3642737,83,4355715,10326677,0,26805,314808993,12739,258,1204431,1683,11487840,0,0,0,0,2.0238e+10,0,9.4583012276721e-05,7.72818330359832e-08,0.0031174648757139,0,0.0153846897185007,0.000771280527747941,1.75736771013332e-08,0.000922240107896788,0.00218647815816583,0,5.67545077953296e-06,0.0666548384527452,2.69724183848052e-06,5.46266107487224e-08,0.000255015439576335,3.56343356163177e-07,0.00243233241869613,0,0,0,0,0,2.2072981519913e-05,1.80353789900188e-08,0.000727527522482459,0,0.00359034845340449,0.000179994910564285,4.10119577033304e-09,0.000215224577527424,0.000510261735349343,0,1.32448858582864e-06,0.0155553410910169,6.29459432750272e-07,1.27482952860955e-08,5.95133412392529e-05,8.31603913430181e-08,0.000567637118292321,0,0,0,0
LKA,2003,4867830504,0,897909,2862,1808707,0,120656298,2972574,2072989,7954675,10181433,0,9291997,238994443,857426,577,2916730,329,13694379,0,0,0,0,2.2352e+10,0,0.000184457737232668,5.87941588690944e-07,0.000371563265917691,0,0.0247864624499259,0.000610656841391123,0.000425854802934609,0.00163413146646406,0.0020915750849652,0,0.00190885795887194,0.0490967059768439,0.000176141301406332,1.18533297230844e-07,0.000599184790350293,6.75865767572749e-08,0.00281324072166174,0,0,0,0,0,4.01713045812455e-05,1.28042233357194e-07,8.09192465998568e-05,0,0.00539800903722262,0.000132989173228346,9.27428865425913e-05,0.000355882023979957,0.000455504339656407,0,0.000415712106299213,0.0106923068629205,3.83601467430208e-05,2.58142448103078e-08,0.000130490783822477,1.4719040801718e-08,0.000612669067644954,0,0,0,0
LKA,2004,5466642794,0,8165403,394,16395626,0,125139542,17109924,1928,19926315,11007911,0,11456,240920503,751432,829,2849753,459,13769664,0,0,0,0,2.4423e+10,0,0.00149367780330591,7.20734854731026e-08,0.00299921297546554,0,0.0228914796001211,0.0031298778143652,3.52684466985132e-07,0.00364507353980956,0.00201365104961347,0,2.09561890756311e-06,0.04407101617549,0.000137457673441686,1.51647003698482e-07,0.000521298556973174,8.39637812998835e-08,0.00251885197531346,0,0,0,0,0,0.000334332514433116,1.61323342750686e-08,0.000671319084469557,0,0.00512383990500758,0.000700566023829996,7.89419809196249e-08,0.000815883183884044,0.000450719035335544,0,4.69066044302502e-07,0.00986449260942554,3.07673913933587e-05,3.39434139950047e-08,0.000116683167506039,1.87937599803464e-08,0.000563799041886746,0,0,0,0
LKA,2005,6159855307,5399,416108,165,928657,0,157295709,46319925,4542,13156816,12740532,0,4999,325865924,2317506,634,6500018,11020,16042151,0,0,0,0,2.888e+10,8.76481626746107e-07,6.75515867275549e-05,2.67863434734409e-08,0.000150759547703123,0,0.0255356175040753,0.00751964497402439,7.37354982159811e-07,0.00213589692359311,0.00206831676476585,0,8.11545036507462e-07,0.0529015549488134,0.000376227343744001,1.02924495528252e-07,0.00105522251352454,1.78900306107466e-06,0.00260430646508366,0,0,0,0,1.86945983379501e-07,1.44081717451524e-05,5.71329639889197e-09,3.21557132963989e-05,0,0.0054465273199446,0.00160387551939058,1.57271468144044e-07,0.000455568421052632,0.000441154155124654,0,1.73095567867036e-07,0.0112834461218837,8.0246052631579e-05,2.19529085872576e-08,0.00022506987534626,3.81578947368421e-07,0.00055547614265928,0,0,0,0
LKA,2006,6760001046,0,660239,3776,8530757,0,107747805,30281885,562,5254277,11211965,0,70,409247541,157231,1041,2348374,37876,15353152,0,0,0,0,3.3447e+10,0,9.7668476011653e-05,5.58579795225671e-07,0.00126194610650952,0,0.0159390219419797,0.00447956809384198,8.31360818106004e-08,0.000777259790974299,0.0016585744475046,0,1.03550279835267e-08,0.0605395677034929,2.32590200696842e-05,1.53994059012162e-07,0.000347392549796952,5.60295771291512e-06,0.00227117597993342,0,0,0,0,0,1.97398570873322e-05,1.12895027954675e-07,0.000255052979340449,0,0.00322144900887972,0.00090536924088857,1.68027027835082e-08,0.000157092624151643,0.000335215863904087,0,2.09286333602416e-09,0.0122357024845278,4.70089993123449e-06,3.1123867611445e-08,7.02117977696056e-05,1.13241845307501e-06,0.000459029270188657,0,0,0,0
LKA,2007,7661314769,3010,2151938,12389,4368971,0,46541405,3597844,906,3340668,12409711,0,0,510578173,1007718,115,3912384,32728,12940876,0,0,0,0,3.827e+10,3.92882956875675e-07,0.000280883642675457,1.61708536635639e-06,0.000570263868765474,0,0.00607485874204263,0.000469611823620401,1.18256464760585e-07,0.000436043694943504,0.00161978868825668,0,0,0.0666436751908372,0.000131533298184997,1.50104784188381e-08,0.000510667439984412,4.27185163210203e-06,0.0016891194775553,0,0,0,0,7.86516853932584e-08,5.62304154690358e-05,3.23726156258166e-07,0.000114161771622681,0,0.00121613287170107,9.40121243794095e-05,2.36738960020904e-08,8.72920825712046e-05,0.000324267337339953,0,0,0.0133414730337079,2.63318003658218e-05,3.00496472432715e-09,0.000102231094852365,8.55186830415469e-07,0.000338146746799059,0,0,0,0
LKA,2008,8176816898,35,1734024,0,3778569,0,21286267,2807499,572,5103679,11737529,998,0,609824167,3878,1213,4100840,103452,15894286,0,0,0,0,4.8177e+10,4.2803942459028e-09,0.000212065895767353,0,0.000462107571581334,0,0.00260324613667288,0.000343348644713653,6.99538716758972e-08,0.000624164520700999,0.00143546433122049,1.22052384497457e-07,0,0.0745796530125506,4.74267682446031e-07,1.48346234865146e-07,0.000501520341124801,1.26518670150611e-05,0.00194382315248953,0,0,0,0,7.26487743113934e-10,3.59927766361542e-05,0,7.84309732860079e-05,0,0.000441834630632875,5.82746746372751e-05,1.18728854017477e-08,0.000105936006808228,0.00024363345579841,2.07152790750773e-08,0,0.012657993793719,8.04948419370239e-08,2.51779894970629e-08,8.5120285613467e-05,2.14733171430351e-06,0.000329914398987069,0,0,0,0
LKA,2009,7121490779,120,2092509,0,4192880,0,12455819,3335475,0,2112100,6411539,0,3554093,462484083,339594,187,5380490,61667,7350120,0,0,0,0,4.975e+10,1.68504044622031e-08,0.000293830191590002,0,0.000588764365512352,0,0.00174904656714995,0.000468367523529725,0,0.000296581160538494,0.000900308544793245,0,0.000499065871219041,0.0649420321323427,4.76858021078117e-05,2.62585469535999e-08,0.000755528605873661,8.659282433089e-06,0.0010321041237144,0,0,0,0,2.41206030150754e-09,4.20604824120603e-05,0,8.42789949748744e-05,0,0.000250368221105528,6.70447236180905e-05,0,4.24542713567839e-05,0.000128875155778894,0,7.14390552763819e-05,0.00929616247236181,6.82601005025126e-06,3.75879396984925e-09,0.000108150552763819,1.23953768844221e-06,0.000147741105527638,0,0,0,0
LKA,2010,8304051802,6598,13093168,3145,157985335,0,26069178,3066223,2867,1872030,7237068,0,0,476556947,1617692,112219,12036366,71918,11385755,0,0,0,0,5.8643e+10,7.94551883504736e-07,0.00157672041458684,3.7873077805735e-07,0.0190250902531641,0,0.00313933229483483,0.000369244204288503,3.45253144893616e-07,0.000225435732415485,0.000871510459298554,0,0,0.0573884843643705,0.000194807551611177,1.3513764446047e-05,0.00144945699846201,8.66059144557345e-06,0.00137110837835306,0,0,0,0,1.12511297171018e-07,0.000223269068772061,5.36295892092833e-08,0.00269401863820064,0,0.000444540320242825,5.22862575243422e-05,4.88890404651877e-08,3.19224800914005e-05,0.000123408897907679,0,0,0.008126408045291,2.75854236652286e-05,1.91359582558873e-06,0.000205248128506386,1.22636972869737e-06,0.000194153692682844,0,0,0,0
LKA,2011,10011281529,51,44075244,208,88183196,0,20261975,2192349,426315,3007788,8600505,0,0,491015360,9341638,346,24405988,50886,6526572,0,0,0,0,6.7725e+10,5.09425290381323e-09,0.00440255764182895,2.07765608626108e-08,0.00880838239785355,0,0.00202391421530865,0.000218987848223961,4.25834593468458e-05,0.000300439857903031,0.000859081324911965,0,0,0.0490462043822921,0.00093311110799749,3.45610098964584e-08,0.00243784853410649,5.08286575026353e-06,0.000651921732606787,0,0,0,0,7.53045404208195e-10,0.000650797253599114,3.07124400147656e-09,0.00130207746031746,0,0.000299180140273164,3.23713399778516e-05,6.29479512735327e-06,4.44117829457364e-05,0.000126991583610188,0,0,0.00725013451458103,0.000137934854189738,5.10889627168697e-09,0.00036036896271687,7.51362126245847e-07,9.63687264673311e-05,0,0,0,0
LKA,2012,9369784036,3067,33196876,1255,66423172,0,16533280,3842102,102,3634966,11767495,0,14493783,441026280,3142723,220411,18962561,709590,8141264,0,0,0,0,7.0392e+10,3.27328782415493e-07,0.00354297130781809,1.33941187457269e-07,0.00708908249590311,0,0.00176453159821794,0.000410052353953743,1.08860566698338e-08,0.000387945547734501,0.00125589821011751,0,0.00154686414802229,0.0470689909506469,0.000335410398780295,2.35235944770072e-05,0.00202379915344294,7.57317348269349e-05,0.000868884914392919,0,0,0,0,4.35702920786453e-08,0.000471600125014206,1.78287305375611e-08,0.00094361819524946,0,0.000234874417547449,5.45815149448801e-05,1.4490282986703e-09,5.16389078304353e-05,0.000167170914308444,0,0.000205900997272417,0.00626528980565973,4.46460251164905e-05,3.13119388566883e-06,0.00026938517161041,1.00805489260143e-05,0.000115656097283782,0,0,0,0
LKA,2013,10004878922,57,31506503,23,63167370,0,16593450,5577817,15,1805117,7190892,730,28090048,496734795,2442194,290915,12912391,319163,17141468,0,0,0,0,7.6934e+10,5.69722037061949e-09,0.00314911387190499,2.29887839516225e-09,0.00631365661618349,0,0.00165853581331326,0.000557509695368205,1.49926851858408e-09,0.000180423672697396,0.000718738533075873,7.29644012377584e-08,0.00280763497679438,0.0496492560152544,0.000244100305364995,2.90773134055925e-05,0.00129060942172989,3.190073587979e-05,0.00171331088898109,0,0,0,0,7.40894792939403e-10,0.000409526386253152,2.9895754802818e-10,0.000821059219590818,0,0.000215684222840357,7.25013258117347e-05,1.94972313931422e-10,2.34631892271297e-05,9.34683234980633e-05,9.48865261132919e-09,0.000365118777133647,0.00645663549276003,3.17440143499623e-05,3.7813580471573e-06,0.000167837250110484,4.14852990875296e-06,0.000222807445342761,0,0,0,0
LKA,2014,11295485897,2710,295395281,3024,590829797,0,12901521,8204362,12216,2232486,16497370,0,31208164,419159558,2730014,86941,10693714,941132,21674040,0,0,0,0,8.2483e+10,2.39918851186363e-07,0.026151622311215,2.67717566785078e-07,0.0523067181339158,0,0.00114218379958551,0.000726339891423265,1.08149398010797e-06,0.000197644087236029,0.00146052769667762,0,0.00276288813819764,0.0371085902653666,0.000241690709447486,7.69696857601238e-06,0.000946724567452222,8.33193019390125e-05,0.00191882316508017,0,0,0,0,3.2855255022247e-08,0.00358128682273923,3.66621000691052e-08,0.00716304931925366,0,0.00015641430355346,9.94673084150674e-05,1.48103245517258e-07,2.7066013602803e-05,0.000200009335256962,0,0.00037835874058897,0.00508176906756544,3.3097898960998e-05,1.05404750069711e-06,0.000129647490998145,1.1410011759999e-05,0.000262769782864348,0,0,0,0
LKA,2015,10439729662,2806,184337770,96,368847461,0,10980410,5750993,157,2351993,16214392,0,6256,240490778,2828148,17133,15790912,43829,11624091,0,0,0,0,8.5091e+10,2.68780906292399e-07,0.0176573317478688,9.19564041485043e-09,0.0353311314509017,0,0.00105179064549612,0.000550875663086687,1.503870359512e-08,0.000225292519648389,0.00155314289976487,0,5.99249233701086e-07,0.0230361116414127,0.000270902417166442,1.64113445028784e-06,0.00151257863098486,4.19828878898416e-06,0.00111344751026562,0,0,0,0,3.29764604952345e-08,0.00216636036713636,1.12820392285906e-09,0.0043347411712167,0,0.000129043142047925,6.7586383988906e-05,1.84508349884242e-09,2.76409138451775e-05,0.000190553548553901,0,7.35212889729819e-08,0.00282627749115653,3.32367465419375e-05,2.01349143857752e-07,0.000185576758999189,5.15083851406142e-07,0.000136607761102819,0,0,0,0
